name,facility_type,lat,lng,region,waterway,city,state,source,dock_type,commodities
"Cargill AgHorizons, New Madrid Elevator Dock.",GRAIN_ELEVATOR,36.580833,-89.547222,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",New Madrid,MO,BTS_DOCK,Dock,Food and Farm Products
"River Bend Ag, New Madrid Dry-Bulk Fertilizer Dock.",FERTILIZER,36.580556,-89.549444,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",New Madrid,MO,BTS_DOCK,Dock,"Fertilizers | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Bunge North America, Vicksburg, River Elevator Wharf",GRAIN_ELEVATOR,32.3475,-90.8875,Inland_Ports,"Yazoo River, MS Mouth of",Vicksburg,MS,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Non-Ferrous Ores and Scrap | Slag | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and "
Conagra International Fertilizer Co. Wharf,FERTILIZER,32.381246,-90.876588,Inland_Ports,"Yazoo River, MS Mouth of",Vicksburg,MS,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Fertilizers | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Non-Ferrous Ores and Scrap | Slag | Building Cement & Concrete; Lime; Glass | P"
"Bunge North America, Desoto Landing Wharf",GRAIN_ELEVATOR,33.692222,-91.228889,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",DeSoto Landing,AR,BTS_DOCK,Dock,"Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Jimmy Sanders, Rosedale, Fertilizer Dock",FERTILIZER,33.822203,-91.021887,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Rosedale,MS,BTS_DOCK,Dock,"Fertilizers | Other Chemicals and Related Products | Building Cement & Concrete; Lime; Glass | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Jimmy Sanders, Rosedale Grain Dock",GRAIN_ELEVATOR,33.823609,-91.022349,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Rosedale,MS,BTS_DOCK,Dock,"Fertilizers | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"APAC Tennessee, Memphis Terminal Dock.",GENERAL_CARGO,35.114917,-90.097083,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Memphis,TN,BTS_DOCK,Dock,nan
"American Commercial Terminals, Port of Guntersville Caustic Dock.",GENERAL_CARGO,34.355833,-86.291944,Inland_Ports,"Tennessee River, TN, AL and KY",Guntersville,AL,BTS_DOCK,Dock,Other Chemicals and Related Products
"Cargill Marketing Co., Guntersville South Wharves.",GRAIN_ELEVATOR,34.353056,-86.293611,Inland_Ports,"Tennessee River, TN, AL and KY",Guntersville,AL,BTS_DOCK,Dock,Food and Farm Products
"ADM/Growmark, Havana South Terminal Grain Dock.",GRAIN_ELEVATOR,40.290278,-90.072222,Inland_Ports,"Illinois River, IL",Havana,IL,BTS_DOCK,Dock,Fertilizers | Food and Farm Products
"ADM/Growmark, Havana North Terminal Grain Dock.",GRAIN_ELEVATOR,40.295278,-90.067778,Inland_Ports,"Illinois River, IL",Havana,IL,BTS_DOCK,Dock,Food and Farm Products
"ADM/Quincy, Dock No. 2.",GRAIN_ELEVATOR,39.91441,-91.415435,Inland_Ports,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Quincy,IL,BTS_DOCK,Dock,Other Agricultural Products; Food and Kindred Products
Fort Bellefontaine Quarry Dock.,AGGREGATE,38.843333,-90.240833,Inland_Ports,"Missouri River, Kansas City to the Mouth",Fort Bellefontaine ,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"St. Charles Sand Co., Plant No. 1B, Dock.",GENERAL_CARGO,38.789673,-90.470639,Inland_Ports,"Missouri River, Kansas City to the Mouth",Bridgeton,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Oakley Grain, Yellow Bend Wharf",GRAIN_ELEVATOR,33.538889,-91.228333,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Yellow Bend,AR,BTS_DOCK,Dock,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | All Manufactured Equipment, Machinery and Products"
Yellow Bend Big River Rice and Grain,GRAIN_ELEVATOR,33.55087,-91.237947,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Arkansas City,AR,BTS_DOCK,Dock,"Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Slag | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains |"
Martin-marietta Aggregates Greenville Dock,AGGREGATE,33.363889,-91.1075,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Greenville,MS,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Greenville Port Commission, Public Terminal Wharf",GENERAL_CARGO,33.358317,-91.11135,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Greenville,MS,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Fertilizers | Forest Products, Lumber, Logs, Woodchips | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Other Non-Metal. Min. | Primary Iron and"
McGinnis Cincinnati Terminal Wharf.,GENERAL_CARGO,39.096542,-84.658547,Inland_Ports,Ohio River,Cincinnati,OH,BTS_DOCK,Dock,nan
"Mulzer Crushed Stone, Cape Sandy Quarry, Upper Wharf.",AGGREGATE,38.128889,-86.352222,Inland_Ports,Ohio River,Cape Sandy,IN,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Mulzer Crushed Stone, Cape Sandy Quarry, Lower Wharf.",AGGREGATE,38.129167,-86.355278,Inland_Ports,Ohio River,Cape Sandy,IN,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"American Commercial Terminals, Port of Guntersville Steel Dock.",STEEL_MILL,34.357778,-86.290556,Inland_Ports,"Tennessee River, TN, AL and KY",Guntersville,AL,BTS_DOCK,Dock,Iron Ore and Iron & Steel Waste & Scrap
"Henderson County Riverport Authority, Coal Loading Dock.",COAL_TERMINAL,37.815278,-87.653611,Inland_Ports,Ohio River,Henderson,KY,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Food and Farm Products | Unknown or Not Elsewhere Classified"
"Owensboro Riverport Authority, Grain Loading Dock.",GRAIN_ELEVATOR,37.793333,-87.143333,Inland_Ports,Ohio River,Owensboro,KY,BTS_DOCK,Dock,Food and Farm Products
"Aliquippa Terminals, Coal Dock.",COAL_TERMINAL,40.593889,-80.238611,Inland_Ports,Ohio River,Aliquippa,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | All Manufactured Equipment, Machinery and Products"
"Consolidated Grain and Barge Co., Cottonwood Point Elevator Dock",GRAIN_ELEVATOR,36.073333,-89.685,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Caruthersville,MO,BTS_DOCK,Dock,"Fertilizers | Other Non-Metal. Min. | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Bunge Corp., Caruthersville Dock",GRAIN_ELEVATOR,36.195,-89.653333,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Caruthersville,MO,BTS_DOCK,Dock,"Fertilizers | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Mulzer Crushed Stone, Charlestown Quarry, Main Wharf.",AGGREGATE,38.452778,-85.577778,Inland_Ports,Ohio River,Charlestown,IN,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Itapco-Paducah Terminal, Igert Wharf.",GENERAL_CARGO,37.0675,-88.578611,Inland_Ports,"Tennessee River, TN, AL and KY",Paducah,KY,BTS_DOCK,Dock,Petroleum and Petroleum Products
"Aliquippa Terminals, Salt Dock.",GENERAL_CARGO,40.598611,-80.238889,Inland_Ports,Ohio River,Aliquippa,PA,BTS_DOCK,Dock,"Crude Materials, Inedible Except Fuels | Sulphur (Dry), Clay & Salt | All Manufactured Equipment, Machinery and Products"
"Bunge Corp., Linda Grain Elevator Dock",GRAIN_ELEVATOR,36.4125,-89.537222,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Linda,MO,BTS_DOCK,Dock,"Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Associated Electric Cooperative, New Madrid Power Plant Dock",GENERAL_CARGO,36.520556,-89.562222,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",New Madrid,MO,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Slag | Barley, Rye, Oats, Rice and Sorghum Grains"
"Cargill Ag Horizons, Hickman ""b"" Dock",GRAIN_ELEVATOR,36.570833,-89.203333,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Hickman,KY,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Produ"
"Indiana-Kentucky Electric Corp, Clifty Creek Station Lower Coal Dock",COAL_TERMINAL,38.73709,-85.415866,Inland_Ports,Ohio River,Madison,IN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
"Bussen Terminal, Lower Dock.",GENERAL_CARGO,38.471389,-90.283056,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Lemay,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Primary Non-Ferrous Metal Products;Fabricated Metal Prods. | Unknown or Not Elsewhere Classified"
Freeport Terminals Slip.,GENERAL_CARGO,40.675556,-79.675,Inland_Ports,"Allegheny River, Pa Improved Portion",Freeport,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Crude Materials, Inedible Except Fuels | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
"Hall Towing, Barge Terminal Upper Wharf.",GENERAL_CARGO,40.621389,-91.331667,Inland_Ports,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Fort Madison,IA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Food and Farm Products | Other Agricultural Products; Food and Kindred Products | Unknown or Not Elsewhere Classified"
"National Maintenance & Repair, Hartford Plant Dock.",GENERAL_CARGO,38.830833,-90.106944,Inland_Ports,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Hartford,IL,BTS_DOCK,Dock,nan
"St. Charles Sand Co., Plant No. 2 Wharf and Pier.",GENERAL_CARGO,38.685833,-90.661389,Inland_Ports,"Missouri River, Kansas City to the Mouth",Weldon Spring,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"St. Charles Sand Co., Plant No. 1 Dock.",GENERAL_CARGO,38.783611,-90.473333,Inland_Ports,"Missouri River, Kansas City to the Mouth",St. Charles,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"St. Charles Sand Co., Plant No. 1B Dock.",GENERAL_CARGO,38.789185,-90.470846,Inland_Ports,"Missouri River, Kansas City to the Mouth",St. Charles,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Central Stone Co., North Quarry Docks.",AGGREGATE,38.843333,-90.240833,Inland_Ports,"Missouri River, Kansas City to the Mouth",Fort Bellefontaine ,MO,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Buzzi Unicem USA, Selma Plant Cement-Loading Dock.",CEMENT,38.184722,-90.330833,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Selma,MO,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
"Buzzi Unicem USA, Selma Plant Barge Dock.",GENERAL_CARGO,38.186649,-90.332759,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Selma,MO,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Building Cement & Concrete; Lime; Glass"
"Cargill North American Sweeteners, Memphis Grain Dock.",GRAIN_ELEVATOR,35.080208,-90.134139,Inland_Ports,"Memphis Harbor, TN",Memphis,TN,BTS_DOCK,Dock,"Food and Farm Products | Animal Feed, Grain Mill Products, Flour, Processed Grains"
ARCHER DANIELS MIDLAND (ADM) Broadway,GRAIN_ELEVATOR,37.9717,-87.601546,Inland_Ports,Ohio River,Evansville,IN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Iron Ore and Iron & Steel Waste & Scrap | Primary Non-Ferrous Metal Products;Fabricated Metal Prods. | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxsee"
Evansville Terminal Evansville in,GENERAL_CARGO,37.908702,-87.504176,Inland_Ports,Ohio River,Evansville,IN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Slag | Wheat | Corn | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Gra"
"Chevron North America Exploration and Production Co., Leeville Shorebase North Basin.",REFINERY,29.218889,-90.218333,Inland_Ports,"Bayou Lafourche and Lafourche-Jump Waterway, LA",Leeville,LA,BTS_DOCK,Dock,"All Manufactured Equipment, Machinery and Products"
"Mid-Fab Services, Concrete Slab Wharf.",GENERAL_CARGO,29.945278,-91.851389,Inland_Ports,Rodere Canal,New Iberia,LA,BTS_DOCK,Dock,"All Manufactured Equipment, Machinery and Products"
"Bunge Corp., Hickman Grain Elevator Dock",GRAIN_ELEVATOR,36.5675,-89.215833,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Hickman,KY,BTS_DOCK,Dock,"Fertilizers | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
"Hilltop Basic Resources, Inc. River Terminal",GENERAL_CARGO,39.093153,-84.518031,Inland_Ports,Ohio River,Cincinnati,OH,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Corn"
Ashland Petroleum Co,REFINERY,39.074235,-84.608942,Inland_Ports,Ohio River,Cincinnati,OH,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Chemicals and Related Products | Other Chemicals and Related Products | P"
Liquid Transfer Terminals Ohio Inc,GENERAL_CARGO,39.111389,-84.441667,Inland_Ports,Ohio River,Cincinnati,OH,BTS_DOCK,Dock,Fertilizers | Other Chemicals and Related Products
"LTV Steel Co., Chicago Plant Wharf.",STEEL_MILL,41.69,-87.551389,Inland_Ports,"Calumet Harbor and River, IL and IN",Chicago,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
"CF Industries, Peoria Warehouse Coal Dock.",FERTILIZER,40.554167,-89.744722,Inland_Ports,"Illinois River, IL",Mapleton,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
"CF Industries, Peoria Warehouse No. 1 Dock.",FERTILIZER,40.554444,-89.749722,Inland_Ports,"Illinois River, IL",Mapleton,IL,BTS_DOCK,Dock,Fertilizers | Food and Farm Products
"CF Industries, Peoria Warehouse No. 2 Dock.",FERTILIZER,40.555278,-89.75,Inland_Ports,"Illinois River, IL",Mapleton,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers"
"Ashland Petroleum Co., Paducah Terminal Dock",REFINERY,37.029722,-88.521667,Inland_Ports,"Tennessee River, TN, AL and KY",Reidland,KY,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Fertilizers"
Marathon Oil Co,REFINERY,38.12995,-85.903229,Inland_Ports,Ohio River,Louisville,KY,BTS_DOCK,Dock,"Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products"
Ashland Petroleum Co.,REFINERY,38.22833,-85.84083,Inland_Ports,Ohio River,Louisville,KY,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Fertilizers | Other Chemicals and Related Produc"
Ashland Petroleum Co.,REFINERY,38.262222,-85.740833,Inland_Ports,Ohio River,Louisville,KY,BTS_DOCK,Dock,"Gasoline, Jet Fuel, Kerosene | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents"
Riverway Louisville Terminal Co.,GENERAL_CARGO,38.26361,-85.73417,Inland_Ports,Ohio River,Louisville,KY,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Slag | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Animal Feed, Grain Mil"
"ADM/Quincy, Meal Dock No. 3.",GRAIN_ELEVATOR,39.913185,-91.416352,Inland_Ports,"Mississippi River, Minneapolis, MN to Mouth of Missouri River",Quincy,IL,BTS_DOCK,Dock,Food and Farm Products | Other Agricultural Products; Food and Kindred Products
"Helm Fertilizer Terminal, Memphis Dry-Bulk Dock.",FERTILIZER,35.098821,-90.098098,Inland_Ports,"Memphis Harbor, TN",Memphis,TN,BTS_DOCK,Dock,Fertilizers
"ADM/Growmark River System,  LaSalle Grain Elevator Dock.",GRAIN_ELEVATOR,41.323056,-89.110556,Inland_Ports,"Illinois River, IL",LaSalle,IL,BTS_DOCK,Dock,Food and Farm Products
"ADM/Growmark River System, LaSalle Terminal Bulk Materials Dock.",GRAIN_ELEVATOR,41.323056,-89.111944,Inland_Ports,"Illinois River, IL",LaSalle,IL,BTS_DOCK,Dock,"Fertilizers | Sulphur (Dry), Clay & Salt | Unknown or Not Elsewhere Classified"
"Consolidated Grain and Barge Co., Utica Terminal Crane Dock.",GRAIN_ELEVATOR,41.326944,-89.016667,Inland_Ports,"Illinois River, IL",Utica,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Unknown or Not Elsewhere Classified"
"First Energy, Penn Power Co., Bruce Mansfield Plant, Shippingport Docks",GENERAL_CARGO,40.637933,-80.417332,Inland_Ports,Ohio River,Shippingport,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Building Cement & Concrete; Lime; Glass"
Industry Terminal and Salvage Co. Dock,GENERAL_CARGO,40.641944,-80.415833,Inland_Ports,Ohio River,Industry,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products | Crude Materials, Inedible Except Fuels | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Was"
"Interstate Chemical Co., Vanport Docks",CHEMICAL,40.677709,-80.339544,Inland_Ports,Ohio River,Vanport,PA,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products"
"United States Gypsum Co., Aliquippa Plant Dock",GENERAL_CARGO,40.626111,-80.235556,Inland_Ports,Ohio River,Aliquippa,PA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
Ashland Oil&refin Co Freedom Valvoline/ashland Freedom Refinery,REFINERY,40.692222,-80.263611,Inland_Ports,Ohio River,Freedom,PA,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
"Beaver Concrete and Gravel Co., East Rochester Dock",AGGREGATE,40.697778,-80.275,Inland_Ports,Ohio River,East Rochester,PA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Mol-dok Co., Rail River Terminal, Leetsdale Dock",GENERAL_CARGO,40.557222,-80.2125,Inland_Ports,Ohio River,Leetsdale,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | All Manufactured Equipment, Machinery and Products"
Robert A Gallagher Steam Plant,GENERAL_CARGO,38.261368,-85.838021,Inland_Ports,Ohio River,New Albany,KY,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
